census_id_pid6,muniname,statename,yr_incorp
100222,CITY OF KOYUK,ALASKA,1970
207529,CITY OF KOYUKUK,ALASKA,1973
100230,CITY OF KUPREANOF,ALASKA,1975
160749,CITY OF KWETHLUK,ALASKA,1975
100220,CITY OF LARSEN BAY,ALASKA,1974
122703,CITY OF LOWER KALSKAG,ALASKA,1969
160757,CITY OF MANOKOTAK,ALASKA,1970
137160,CITY OF MARSHALL,ALASKA,1970
203928,CITY OF MCGRATH,ALASKA,1975
184336,CITY OF MEKORYUK,ALASKA,1969
201327,CITY OF MOUNTAIN VILLAGE,ALASKA,1967
160750,CITY OF NAPAKIAK,ALASKA,1970
160751,CITY OF NAPASKIAK,ALASKA,1971
201328,CITY OF NENANA,ALASKA,1921
100215,CITY OF NEW STUYAHOK,ALASKA,1972
100234,CITY OF NEWHALEN,ALASKA,1971
160752,CITY OF NIGHTMUTE,ALASKA,1974
160805,CITY OF NIKOLAI,ALASKA,1970
122719,CITY OF NOME,ALASKA,1901
160810,CITY OF NONDALTON,ALASKA,1971
122715,CITY OF NOORVIK,ALASKA,1964
122711,CITY OF NORTH POLE,ALASKA,1953
160783,CITY OF NUIQSUT,ALASKA,1975
160806,CITY OF NULATO,ALASKA,1963
137161,CITY OF NUNAM IQUA,ALASKA,1974
100212,CITY OF NUNAPITCHUK,ALASKA,1969
160772,CITY OF OLD HARBOR,ALASKA,1966
122717,CITY OF OUZINKIE,ALASKA,1967
193066,CITY OF PALMER,ALASKA,1951
203926,CITY OF PELICAN,ALASKA,1943
189584,CITY OF PILOT POINT,ALASKA,1992
122728,CITY OF PILOT STATION,ALASKA,1969
160753,CITY OF PLATINUM,ALASKA,1975
100224,CITY OF POINT HOPE,ALASKA,1966
207528,CITY OF PORT ALEXANDER,ALASKA,1974
184340,CITY OF PORT HEIDEN,ALASKA,1972
160773,CITY OF PORT LIONS,ALASKA,1966
122705,CITY OF QUINHAGAK,ALASKA,1969
137162,CITY OF RUBY,ALASKA,1973
160797,CITY OF RUSSIAN MISSION,ALASKA,1970
160743,CITY OF SAINT GEORGE,ALASKA,1983
160798,CITY OF SAINT MARYS,ALASKA,1967
160778,CITY OF SAINT MICHAEL,ALASKA,1969
160742,CITY OF SAINT PAUL,ALASKA,1971
160808,CITY OF SAND POINT,ALASKA,1978
160779,CITY OF SAVOONGA,ALASKA,1969
100218,CITY OF SAXMAN,ALASKA,1929
203927,CITY OF SCAMMON BAY,ALASKA,1967
100219,CITY OF SELAWIK,ALASKA,1977
194908,CITY OF SELDOVIA,ALASKA,1945
189580,CITY OF SEWARD,ALASKA,1912
193070,CITY OF SHAGELUK,ALASKA,1970
160780,CITY OF SHAKTOOLIK,ALASKA,1969
193067,CITY OF SHISHMAREF,ALASKA,1969
160770,CITY OF SHUNGNAK,ALASKA,1967
160764,CITY OF SOLDOTNA,ALASKA,1967
100223,CITY OF STEBBINS,ALASKA,1969
122732,CITY OF TANANA,ALASKA,1961
122720,CITY OF TELLER,ALASKA,1963
160790,CITY OF TENAKEE SPRINGS,ALASKA,1971
189582,CITY OF THORNE BAY,ALASKA,1982
122710,CITY OF TOGIAK,ALASKA,1969
160754,CITY OF TOKSOOK BAY,ALASKA,1972
160781,CITY OF UNALAKLEET,ALASKA,1974
183689,CITY OF UNALASKA,ALASKA,1942
189579,CITY OF UPPER KALSKAG,ALASKA,1975
122722,CITY OF UTQIAGVIK,ALASKA,1958
122726,CITY OF VALDEZ,ALASKA,1901
122723,CITY OF WAINWRIGHT,ALASKA,1962
122721,CITY OF WALES,ALASKA,1964
122718,CITY OF WASILLA,ALASKA,1974
247336,CITY OF WHALE PASS,ALASKA,2017
207527,CITY OF WHITE MOUNTAIN,ALASKA,1969
160793,CITY OF WHITTIER,ALASKA,1969
194463,MUNICIPALITY OF ANCHORAGE,ALASKA,1975
160845,CITY OF APACHE JUNCTION,ARIZONA,1978
207534,CITY OF AVONDALE,ARIZONA,1946
122742,CITY OF BENSON,ARIZONA,1924
100245,CITY OF BISBEE,ARIZONA,1902
160836,CITY OF BULLHEAD CITY,ARIZONA,1984
122753,CITY OF CASA GRANDE,ARIZONA,1915
100249,CITY OF CHANDLER,ARIZONA,1920
160842,CITY OF COOLIDGE,ARIZONA,1945
160848,CITY OF COTTONWOOD,ARIZONA,1960
160821,CITY OF DOUGLAS,ARIZONA,1905
122747,CITY OF EL MIRAGE,ARIZONA,1951
160843,CITY OF ELOY,ARIZONA,1949
100246,CITY OF FLAGSTAFF,ARIZONA,1894
207535,CITY OF GLENDALE,ARIZONA,1910
160827,CITY OF GLOBE,ARIZONA,1907
122748,CITY OF GOODYEAR,ARIZONA,1946
160838,CITY OF HOLBROOK,ARIZONA,1917
100252,CITY OF KINGMAN,ARIZONA,1952
160837,CITY OF LAKE HAVASU CITY,ARIZONA,1978
160834,CITY OF LITCHFIELD PARK,ARIZONA,1987
215070,CITY OF MARICOPA,ARIZONA,2003
100250,CITY OF MESA,ARIZONA,1883
160846,CITY OF NOGALES,ARIZONA,1893
160826,CITY OF PAGE,ARIZONA,1975
160832,CITY OF PEORIA,ARIZONA,1954
207536,CITY OF PHOENIX,ARIZONA,1881
189586,CITY OF PRESCOTT,ARIZONA,1883
183710,CITY OF SAFFORD,ARIZONA,1901
160851,CITY OF SAN LUIS,ARIZONA,1979
189585,CITY OF SCOTTSDALE,ARIZONA,1951
201332,CITY OF SEDONA,ARIZONA,1988
193074,CITY OF SHOW LOW,ARIZONA,1953
160822,CITY OF SIERRA VISTA,ARIZONA,1956
122756,CITY OF SOMERTON,ARIZONA,1918
122752,CITY OF SOUTH TUCSON,ARIZONA,1940
160819,CITY OF ST JOHNS,ARIZONA,1946
100251,CITY OF SURPRISE,ARIZONA,1960
160833,CITY OF TEMPE,ARIZONA,1894
213143,CITY OF TOLLESON,ARIZONA,1929
160823,CITY OF TOMBSTONE,ARIZONA,1881
160840,CITY OF TUCSON,ARIZONA,1877
160824,CITY OF WILLCOX,ARIZONA,1915
160825,CITY OF WILLIAMS,ARIZONA,1901
201331,CITY OF WINSLOW,ARIZONA,1900
137166,CITY OF YUMA,ARIZONA,1914
160830,TOWN OF BUCKEYE,ARIZONA,1929
160847,TOWN OF CAMP VERDE,ARIZONA,1986
122749,TOWN OF CAREFREE,ARIZONA,1984
207537,TOWN OF CAVE CREEK,ARIZONA,1986
100255,TOWN OF CHINO VALLEY,ARIZONA,1970
203932,TOWN OF CLARKDALE,ARIZONA,1957
160829,TOWN OF CLIFTON,ARIZONA,1909
122751,TOWN OF COLORADO CITY,ARIZONA,1985
215758,TOWN OF DEWEY-HUMBOLDT,ARIZONA,2004
122746,TOWN OF DUNCAN,ARIZONA,1938
122741,TOWN OF EAGAR,ARIZONA,1948
122754,TOWN OF FLORENCE,ARIZONA,1900
203930,TOWN OF FOUNTAIN HILLS,ARIZONA,1989
122744,TOWN OF FREDONIA,ARIZONA,1956
207539,TOWN OF GILA BEND,ARIZONA,1962
160831,TOWN OF GILBERT,ARIZONA,1920
122750,TOWN OF GUADALUPE,ARIZONA,1975
160828,TOWN OF HAYDEN,ARIZONA,1956
122743,TOWN OF HUACHUCA CITY,ARIZONA,1958
183709,TOWN OF JEROME,ARIZONA,1899
184344,TOWN OF KEARNY,ARIZONA,1959
160844,TOWN OF MAMMOTH,ARIZONA,1958
160841,TOWN OF MARANA,ARIZONA,1977
100247,TOWN OF MIAMI,ARIZONA,1918
183703,TOWN OF ORO VALLEY,ARIZONA,1974
207538,TOWN OF PARADISE VALLEY,ARIZONA,1961
160853,TOWN OF PARKER,ARIZONA,1948
193075,TOWN OF PATAGONIA,ARIZONA,1948
193073,TOWN OF PAYSON,ARIZONA,1973
100248,TOWN OF PIMA,ARIZONA,1916
207540,TOWN OF PINETOP-LAKESIDE,ARIZONA,1984
160849,TOWN OF PRESCOTT VALLEY,ARIZONA,1978
100256,TOWN OF QUARTZSITE,ARIZONA,1989
137165,TOWN OF QUEEN CREEK,ARIZONA,1989
183705,TOWN OF SAHUARITA,ARIZONA,1994
203931,TOWN OF SNOWFLAKE,ARIZONA,1948
160820,TOWN OF SPRINGERVILLE,ARIZONA,1948
216998,TOWN OF STAR VALLEY,ARIZONA,2005
122755,TOWN OF SUPERIOR,ARIZONA,1976
160839,TOWN OF TAYLOR,ARIZONA,1966
207533,TOWN OF THATCHER,ARIZONA,1899
224827,TOWN OF TUSAYAN,ARIZONA,2010
203933,TOWN OF WELLTON,ARIZONA,1970
201330,TOWN OF WICKENBURG,ARIZONA,1909
122745,TOWN OF WINKELMAN,ARIZONA,1949
160835,TOWN OF YOUNGTOWN,ARIZONA,1960
100422,CITY OF ADONA,ARKANSAS,1903
122863,CITY OF ALMA,ARKANSAS,1874
189606,CITY OF ALTHEIMER,ARKANSAS,1919
160946,CITY OF ALTUS,ARKANSAS,1888
122850,CITY OF AMITY,ARKANSAS,1907
160914,CITY OF ARKADELPHIA,ARKANSAS,1857
122868,CITY OF ARKANSAS CITY,ARKANSAS,1873
161068,CITY OF ASH FLAT,ARKANSAS,1931
189607,CITY OF ASHDOWN,ARKANSAS,1892
161040,CITY OF ATKINS,ARKANSAS,1876
161089,CITY OF AUGUSTA,ARKANSAS,1860
161081,CITY OF BALD KNOB,ARKANSAS,1881
122926,CITY OF BARLING,ARKANSAS,1956
189605,CITY OF BATESVILLE,ARKANSAS,1848
207553,CITY OF BAY,ARKANSAS,1913
161026,CITY OF BEARDEN,ARKANSAS,1892
122936,CITY OF BEEBE,ARKANSAS,1875
220399,CITY OF BELLA VISTA,ARKANSAS,2006
189616,CITY OF BELLEVILLE,ARKANSAS,1899
183735,CITY OF BENTON,ARKANSAS,1836
122842,CITY OF BENTONVILLE,ARKANSAS,1873
160909,CITY OF BERRYVILLE,ARKANSAS,1876
193089,CITY OF BLACK ROCK,ARKANSAS,1884
160958,CITY OF BLEVINS,ARKANSAS,1914
122900,CITY OF BLYTHEVILLE,ARKANSAS,1892
207569,CITY OF BONANZA,ARKANSAS,1898
100374,CITY OF BONO,ARKANSAS,1916
161000,CITY OF BOONEVILLE,ARKANSAS,1878
100454,CITY OF BRADFORD,ARKANSAS,1893
203952,CITY OF BRADLEY,ARKANSAS,1937
122873,CITY OF BRANCH,ARKANSAS,1909
161017,CITY OF BRINKLEY,ARKANSAS,1872
122859,CITY OF BROOKLAND,ARKANSAS,1911
161059,CITY OF BRYANT,ARKANSAS,1946
160985,CITY OF BUCKNER,ARKANSAS,1885
194932,CITY OF BULL SHOALS,ARKANSAS,1953
122895,CITY OF CABOT,ARKANSAS,1891
122882,CITY OF CALICO ROCK,ARKANSAS,1905
100450,CITY OF CALION,ARKANSAS,1921
161027,CITY OF CAMDEN,ARKANSAS,1844
161048,CITY OF CAMMACK VILLAGE,ARKANSAS,1943
193087,CITY OF CAMPBELL STATION,ARKANSAS,1953
160926,CITY OF CARAWAY,ARKANSAS,1923
161004,CITY OF CARLISLE,ARKANSAS,1878
100380,CITY OF CARTHAGE,ARKANSAS,1907
161069,CITY OF CAVE CITY,ARKANSAS,1907
184369,CITY OF CAVE SPRINGS,ARKANSAS,1910
213601,CITY OF CEDARVILLE,ARKANSAS,1881
160895,CITY OF CENTERTON,ARKANSAS,1914
211268,CITY OF CHARLESTON,ARKANSAS,1874
195817,CITY OF CHEROKEE VILLAGE,ARKANSAS,1998
160933,CITY OF CHERRY VALLEY,ARKANSAS,1910
100421,CITY OF CHIDESTER,ARKANSAS,1906
122907,CITY OF CLARENDON,ARKANSAS,1859
213327,CITY OF CLARKEDALE,ARKANSAS,2001
160982,CITY OF CLARKSVILLE,ARKANSAS,1848
122932,CITY OF CLINTON,ARKANSAS,1851
160983,CITY OF COAL HILL,ARKANSAS,1880
122924,CITY OF COLT,ARKANSAS,1916
122870,CITY OF CONWAY,ARKANSAS,1875
160917,CITY OF CORNING,ARKANSAS,1877
207544,CITY OF COTTER,ARKANSAS,1904
122940,CITY OF COTTON PLANT,ARKANSAS,1887
100356,CITY OF CROSSETT,ARKANSAS,1903
100396,CITY OF CUSHMAN,ARKANSAS,1906
161091,CITY OF DANVILLE,ARKANSAS,1889
161092,CITY OF DARDANELLE,ARKANSAS,1855
193094,CITY OF DE QUEEN,ARKANSAS,1897
161045,CITY OF DE VALLS BLUFF,ARKANSAS,1866
100358,CITY OF DECATUR,ARKANSAS,1908
184384,CITY OF DELIGHT,ARKANSAS,1904
160913,CITY OF DERMOTT,ARKANSAS,1890
122920,CITY OF DES ARC,ARKANSAS,1854
160888,CITY OF DEWITT,ARKANSAS,1876
100363,CITY OF DIAMOND CITY,ARKANSAS,1960
100398,CITY OF DIAZ,ARKANSAS,1956
160965,CITY OF DIERKS,ARKANSAS,1907
161041,CITY OF DOVER,ARKANSAS,1870
184373,CITY OF DUMAS,ARKANSAS,1904
100376,CITY OF DYER,ARKANSAS,1889
207556,CITY OF EARLE,ARKANSAS,1905
122912,CITY OF EAST CAMDEN,ARKANSAS,1965
194955,CITY OF EL DORADO,ARKANSAS,1870
122914,CITY OF ELAINE,ARKANSAS,1919
161080,CITY OF ELKINS,ARKANSAS,1964
225763,CITY OF ELM SPRINGS,ARKANSAS,1917
161021,CITY OF EMMET,ARKANSAS,1883
122896,CITY OF ENGLAND,ARKANSAS,1897
122849,CITY OF EUDORA,ARKANSAS,1904
160911,CITY OF EUREKA SPRINGS,ARKANSAS,1880
189614,CITY OF EVENING SHADE,ARKANSAS,1870
193095,CITY OF FAIRFIELD BAY,ARKANSAS,1993
161075,CITY OF FARMINGTON,ARKANSAS,1946
161076,CITY OF FAYETTEVILLE,ARKANSAS,1870
100424,CITY OF FISHER,ARKANSAS,1907
161008,CITY OF FLIPPIN,ARKANSAS,1921
160935,CITY OF FORDYCE,ARKANSAS,1884
160998,CITY OF FOREMAN,ARKANSAS,1959
161055,CITY OF FORREST CITY,ARKANSAS,1870
161064,CITY OF FORT SMITH,ARKANSAS,1842
122899,CITY OF FOUKE,ARKANSAS,1911
184386,CITY OF FREDONIA (BRISCOE),ARKANSAS,
183728,CITY OF GASSVILLE,ARKANSAS,1903
122843,CITY OF GENTRY,ARKANSAS,1898
122838,CITY OF GILLETT,ARKANSAS,1906
122865,CITY OF GILMORE,ARKANSAS,1955
193092,CITY OF GLENWOOD,ARKANSAS,1909
161016,CITY OF GOSNELL,ARKANSAS,1968
122891,CITY OF GOULD,ARKANSAS,1907
100407,CITY OF GRADY,ARKANSAS,1907
100359,CITY OF GRAVETTE,ARKANSAS,1899
122848,CITY OF GREEN FOREST,ARKANSAS,1895
100383,CITY OF GREENBRIER,ARKANSAS,1880
122934,CITY OF GREENLAND,ARKANSAS,1910
189601,CITY OF GREENWAY,ARKANSAS,1886
100446,CITY OF GREENWOOD,ARKANSAS,1884
122852,CITY OF GREERS FERRY,ARKANSAS,1968
122884,CITY OF GRUBBS,ARKANSAS,1909
160915,CITY OF GURDON,ARKANSAS,1880
100384,CITY OF GUY,ARKANSAS,1966
203957,CITY OF HACKETT,ARKANSAS,1885
160892,CITY OF HAMBURG,ARKANSAS,1854
203946,CITY OF HAMPTON,ARKANSAS,1853
207572,CITY OF HARDY,ARKANSAS,1894
161035,CITY OF HARRISBURG,ARKANSAS,1883
160901,CITY OF HARRISON,ARKANSAS,1876
207570,CITY OF HARTFORD,ARKANSAS,1900
122886,CITY OF HARTMAN,ARKANSAS,1911
161060,CITY OF HASKELL,ARKANSAS,1910
122941,CITY OF HAVANA,ARKANSAS,1900
122921,CITY OF HAZEN,ARKANSAS,1884
207550,CITY OF HEBER SPRINGS,ARKANSAS,1882
189611,CITY OF HELENA-WEST HELENA,ARKANSAS,1833
160907,CITY OF HERMITAGE,ARKANSAS,1907
160934,CITY OF HICKORY RIDGE,ARKANSAS,1949
122930,CITY OF HIGHLAND,ARKANSAS,1998
250235,CITY OF HOLIDAY ISLAND,ARKANSAS,2020
160944,CITY OF HOLLAND,ARKANSAS,1998
100417,CITY OF HOLLY GROVE,ARKANSAS,1876
183736,CITY OF HOPE,ARKANSAS,1875
100448,CITY OF HORATIO,ARKANSAS,1898
160975,CITY OF HORSESHOE BEND,ARKANSAS,1969
160951,CITY OF HOT SPRINGS,ARKANSAS,1851
160988,CITY OF HOXIE,ARKANSAS,1888
161056,CITY OF HUGHES,ARKANSAS,1916
100411,CITY OF HUMNOKE,ARKANSAS,1942
122839,CITY OF HUMPHREY,ARKANSAS,1905
161065,CITY OF HUNTINGTON,ARKANSAS,1888
161007,CITY OF HUNTSVILLE,ARKANSAS,1925
207573,CITY OF HUTTIG,ARKANSAS,1904
194954,CITY OF JACKSONVILLE,ARKANSAS,1941
100419,CITY OF JASPER,ARKANSAS,1896
122935,CITY OF JOHNSON,ARKANSAS,1961
122901,CITY OF JOINER,ARKANSAS,1922
122861,CITY OF JONESBORO,ARKANSAS,1883
193097,CITY OF JUDSONIA,ARKANSAS,1872
161072,CITY OF JUNCTION CITY,ARKANSAS,1895
122902,CITY OF KEISER,ARKANSAS,1933
122937,CITY OF KENSETT,ARKANSAS,1911
189602,CITY OF KIBLER,ARKANSAS,1963
160924,CITY OF KINGSLAND,ARKANSAS,1884
100368,CITY OF KNOBEL,ARKANSAS,1896
100375,CITY OF LAKE CITY,ARKANSAS,1898
161034,CITY OF LAKE VIEW,ARKANSAS,1980
100367,CITY OF LAKE VILLAGE,ARKANSAS,1898
207545,CITY OF LAKEVIEW,ARKANSAS,1973
184378,CITY OF LAMAR,ARKANSAS,1887
161066,CITY OF LAVACA,ARKANSAS,1919
161012,CITY OF LEACHVILLE,ARKANSAS,1916
122917,CITY OF LEPANTO,ARKANSAS,1909
161063,CITY OF LESLIE,ARKANSAS,1906
160986,CITY OF LEWISVILLE,ARKANSAS,1850
184395,CITY OF LINCOLN,ARKANSAS,1907
100362,CITY OF LITTLE FLOCK,ARKANSAS,1970
100435,CITY OF LITTLE ROCK,ARKANSAS,1831
122929,CITY OF LOCKESBURG,ARKANSAS,1878
161042,CITY OF LONDON,ARKANSAS,1882
207563,CITY OF LONOKE,ARKANSAS,1872
207547,CITY OF LOWELL,ARKANSAS,1905
122903,CITY OF LUXORA,ARKANSAS,1897
100443,CITY OF MADISON,ARKANSAS,1914
100408,CITY OF MAGAZINE,ARKANSAS,1878
207552,CITY OF MAGNOLIA,ARKANSAS,1855
160962,CITY OF MALVERN,ARKANSAS,1876
100385,CITY OF MAMMOTH SPRING,ARKANSAS,1889
100415,CITY OF MANILA,ARKANSAS,1901
122927,CITY OF MANSFIELD,ARKANSAS,1888
160993,CITY OF MARIANNA,ARKANSAS,1878
100378,CITY OF MARION,ARKANSAS,1851
161036,CITY OF MARKED TREE,ARKANSAS,1897
160956,CITY OF MARMADUKE,ARKANSAS,1909
207568,CITY OF MARSHALL,ARKANSAS,1884
207564,CITY OF MARVELL,ARKANSAS,1876
161050,CITY OF MAUMELLE,ARKANSAS,1985
160942,CITY OF MAYFLOWER,ARKANSAS,1928
161090,CITY OF MCCRORY,ARKANSAS,1890
160922,CITY OF MCDOUGAL,ARKANSAS,1954
160937,CITY OF MCGEHEE,ARKANSAS,1906
122853,CITY OF MCNEIL,ARKANSAS,1884
161084,CITY OF MCRAE,ARKANSAS,1914
122883,CITY OF MELBOURNE,ARKANSAS,1878
203954,CITY OF MENA,ARKANSAS,1896
203949,CITY OF MINERAL SPRINGS,ARKANSAS,1879
160939,CITY OF MITCHELLVILLE,ARKANSAS,1963
122862,CITY OF MONETTE,ARKANSAS,1900
160940,CITY OF MONTICELLO,ARKANSAS,1852
122840,CITY OF MONTROSE,ARKANSAS,1904
100373,CITY OF MORRILTON,ARKANSAS,1879
161019,CITY OF MOUNT IDA,ARKANSAS,1890
189599,CITY OF MOUNTAIN HOME,ARKANSAS,1888
189604,CITY OF MOUNTAIN PINE,ARKANSAS,1966
211979,CITY OF MOUNTAIN VIEW,ARKANSAS,1890
207554,CITY OF MOUNTAINBURG,ARKANSAS,1882
160927,CITY OF MULBERRY,ARKANSAS,1880
207565,CITY OF MURFREESBORO,ARKANSAS,1878
201348,CITY OF NASHVILLE,ARKANSAS,1883
160968,CITY OF NEWARK,ARKANSAS,1889
160976,CITY OF NEWPORT,ARKANSAS,1875
160893,CITY OF NORFORK,ARKANSAS,1910
122931,CITY OF NORPHLET,ARKANSAS,1923
203955,CITY OF NORTH LITTLE ROCK,ARKANSAS,1901
207560,CITY OF OGDEN,ARKANSAS,1920
100458,CITY OF OLA,ARKANSAS,1900
160925,CITY OF OPPELO,ARKANSAS,1966
189609,CITY OF OSCEOLA,ARKANSAS,1853
160973,CITY OF OXFORD,ARKANSAS,1945
122874,CITY OF OZARK,ARKANSAS,1850
122925,CITY OF PALESTINE,ARKANSAS,1889
161085,CITY OF PANGBURN,ARKANSAS,1911
160957,CITY OF PARAGOULD,ARKANSAS,1883
122893,CITY OF PARIS,ARKANSAS,1879
184368,CITY OF PARKDALE,ARKANSAS,1902
122867,CITY OF PARKIN,ARKANSAS,1912
193098,CITY OF PATTERSON,ARKANSAS,
160896,CITY OF PEA RIDGE,ARKANSAS,1935
194441,CITY OF PEACH ORCHARD,ARKANSAS,1910
184383,CITY OF PERRYVILLE,ARKANSAS,1878
207549,CITY OF PIGGOTT,ARKANSAS,1891
194953,CITY OF PINE BLUFF,ARKANSAS,1839
161093,CITY OF PLAINVIEW,ARKANSAS,1907
122856,CITY OF PLUMERVILLE,ARKANSAS,1880
122923,CITY OF POCAHONTAS,ARKANSAS,1857
160920,CITY OF POLLARD,ARKANSAS,1921
193080,CITY OF PORTLAND,ARKANSAS,1893
189612,CITY OF POTTSVILLE,ARKANSAS,1897
161077,CITY OF PRAIRIE GROVE,ARKANSAS,1888
161022,CITY OF PRESCOTT,ARKANSAS,1874
160923,CITY OF QUITMAN,ARKANSAS,1881
161001,CITY OF RATCLIFF,ARKANSAS,1907
100370,CITY OF RECTOR,ARKANSAS,1887
193088,CITY OF REDFIELD,ARKANSAS,1898
161053,CITY OF REYNO,ARKANSAS,1886
207551,CITY OF RISON,ARKANSAS,1890
160963,CITY OF ROCKPORT,ARKANSAS,1851
183737,CITY OF ROGERS,ARKANSAS,1881
100428,CITY OF RUSSELLVILLE,ARKANSAS,1870
160949,CITY OF SALEM,ARKANSAS,1900
160894,CITY OF SALESVILLE,ARKANSAS,1968
161002,CITY OF SCRANTON,ARKANSAS,1910
161086,CITY OF SEARCY,ARKANSAS,1851
161062,CITY OF SHANNON HILLS,ARKANSAS,1977
160955,CITY OF SHERIDAN,ARKANSAS,1887
161049,CITY OF SHERWOOD,ARKANSAS,1948
160897,CITY OF SILOAM SPRINGS,ARKANSAS,1881
100451,CITY OF SMACKOVER,ARKANSAS,1922
244795,CITY OF SOUTHSIDE,ARKANSAS,2014
160936,CITY OF SPARKMAN,ARKANSAS,1915
161078,CITY OF SPRINGDALE,ARKANSAS,1878
122851,CITY OF ST FRANCIS,ARKANSAS,1888
100403,CITY OF STAMPS,ARKANSAS,1898
160997,CITY OF STAR CITY,ARKANSAS,1876
161028,CITY OF STEPHENS,ARKANSAS,1889
161073,CITY OF STRONG,ARKANSAS,1903
160890,CITY OF STUTTGART,ARKANSAS,1889
160898,CITY OF SULPHUR SPRINGS,ARKANSAS,1890
100412,CITY OF SUMMIT,ARKANSAS,1917
160977,CITY OF SWIFTON,ARKANSAS,1890
122854,CITY OF TAYLOR,ARKANSAS,1913
100365,CITY OF THORNTON,ARKANSAS,1890
189603,CITY OF TILLAR,ARKANSAS,1907
189615,CITY OF TONTITOWN,ARKANSAS,1909
161061,CITY OF TRASKWOOD,ARKANSAS,1900
207566,CITY OF TRUMANN,ARKANSAS,1917
160978,CITY OF TUCKERMAN,ARKANSAS,1891
122875,CITY OF TULL,ARKANSAS,1966
160930,CITY OF TURRELL,ARKANSAS,1926
161037,CITY OF TYRONZA,ARKANSAS,1926
122864,CITY OF VAN BUREN,ARKANSAS,1845
160943,CITY OF VILONIA,ARKANSAS,1938
122855,CITY OF WALDO,ARKANSAS,1888
201349,CITY OF WALDRON,ARKANSAS,1852
122889,CITY OF WALNUT RIDGE,ARKANSAS,1880
189608,CITY OF WARD,ARKANSAS,1923
100364,CITY OF WARREN,ARKANSAS,1850
207559,CITY OF WASHINGTON,ARKANSAS,1880
160938,CITY OF WATSON,ARKANSAS,1907
122918,CITY OF WEINER,ARKANSAS,1907
193096,CITY OF WEST FORK,ARKANSAS,1885
183727,CITY OF WEST MEMPHIS,ARKANSAS,1927
161057,CITY OF WHEATLEY,ARKANSAS,1907
100402,CITY OF WHITE HALL,ARKANSAS,1964
160948,CITY OF WIEDERKEHR VILLAGE,ARKANSAS,1975
100381,CITY OF WILMAR,ARKANSAS,1899
122841,CITY OF WILMOT,ARKANSAS,1898
122905,CITY OF WILSON,ARKANSAS,1959
184379,CITY OF WILTON,ARKANSAS,1894
161079,CITY OF WINSLOW,ARKANSAS,1905
122892,CITY OF WINTHROP,ARKANSAS,1912
122922,CITY OF WRIGHTSVILLE,ARKANSAS,1973
211976,CITY OF WYNNE,ARKANSAS,1888
161009,CITY OF YELLVILLE,ARKANSAS,1855
161047,TOWN OF ALEXANDER,ARKANSAS,1887
122887,TOWN OF ALICIA,ARKANSAS,1889
161006,TOWN OF ALLPORT,ARKANSAS,1967
193079,TOWN OF ALMYRA,ARKANSAS,1904
160900,TOWN OF ALPENA,ARKANSAS,1913
100397,TOWN OF AMAGON,ARKANSAS,1948
137183,TOWN OF ANTHONYVILLE,ARKANSAS,1999
122915,TOWN OF ANTOINE,ARKANSAS,1897
160996,TOWN OF AUBREY,ARKANSAS,1966
100410,TOWN OF AUSTIN,ARKANSAS,1895
193082,TOWN OF AVOCA,ARKANSAS,1966
160906,TOWN OF BANKS,ARKANSAS,1907
100416,TOWN OF BASSETT,ARKANSAS,1965
189613,TOWN OF BAUXITE,ARKANSAS,1973
160912,TOWN OF BEAVER,ARKANSAS,1949
160980,TOWN OF BEEDEVILLE,ARKANSAS,1963
160904,TOWN OF BELLEFONTE,ARKANSAS,1872
122928,TOWN OF BEN LOMOND,ARKANSAS,1900
193083,TOWN OF BERGMAN,ARKANSAS,1968
207543,TOWN OF BIG FLAT,ARKANSAS,1939
211978,TOWN OF BIGELOW,ARKANSAS,1905
161051,TOWN OF BIGGERS,ARKANSAS,1903
122904,TOWN OF BIRDSONG,ARKANSAS,1984
122858,TOWN OF BLACK OAK,ARKANSAS,1923
189610,TOWN OF BLACK SPRINGS,ARKANSAS,1936
160999,TOWN OF BLUE MOUNTAIN,ARKANSAS,1901
161023,TOWN OF BLUFF CITY,ARKANSAS,1966
193091,TOWN OF BODCAW,ARKANSAS,1969
195785,TOWN OF BRIARCLIFF,ARKANSAS,1997
161013,TOWN OF BURDETTE,ARKANSAS,1905
211267,TOWN OF CADDO VALLEY,ARKANSAS,1974
184392,TOWN OF CALDWELL,ARKANSAS,1964
184382,TOWN OF CALE,ARKANSAS,1971
161030,TOWN OF CASA,ARKANSAS,1900
122860,TOWN OF CASH,ARKANSAS,1931
207561,TOWN OF CAULKSVILLE,ARKANSAS,1965
184393,TOWN OF CENTRAL CITY,ARKANSAS,1974
207555,TOWN OF CHESTER,ARKANSAS,1889
100371,TOWN OF CONCORD,ARKANSAS,1968
161094,TOWN OF CORINTH,ARKANSAS,
161038,TOWN OF COVE,ARKANSAS,1926
161005,TOWN OF COY,ARKANSAS,1902
100377,TOWN OF CRAWFORDSVILLE,ARKANSAS,1912
122916,TOWN OF DAISY,ARKANSAS,1910
122933,TOWN OF DAMASCUS,ARKANSAS,1966
160918,TOWN OF DATTO,ARKANSAS,1905
100389,TOWN OF DELAPLAINE,ARKANSAS,1912
161011,TOWN OF DELL,ARKANSAS,1905
160947,TOWN OF DENNING,ARKANSAS,1903
100395,TOWN OF DONALDSON,ARKANSAS,1956
161014,TOWN OF DYESS,ARKANSAS,1964
